lead_id,date,campaign_id,channel,region,lead_source,lead_status,deal_value,days_to_convert
LEAD-010101,2024-03-24,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010102,2024-03-24,CMP-0084,Email Marketing,North America,Referral,Lost,0.0,
LEAD-010103,2024-03-25,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010104,2024-03-25,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010105,2024-03-25,CMP-0084,Email Marketing,North America,Paid,Lost,0.0,
LEAD-010106,2024-03-25,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010107,2024-03-25,CMP-0084,Email Marketing,North America,Organic,Proposal,24953.83,
LEAD-010108,2024-03-26,CMP-0084,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-010109,2024-03-26,CMP-0084,Email Marketing,North America,Paid,Proposal,18449.6,
LEAD-010110,2024-03-26,CMP-0084,Email Marketing,North America,Paid,Proposal,9727.6,
LEAD-010111,2024-03-26,CMP-0084,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-010112,2024-03-26,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010113,2024-03-27,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010114,2024-03-27,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010115,2024-03-27,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010116,2024-03-27,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010117,2024-03-27,CMP-0084,Email Marketing,North America,Paid,Won,31401.55,60.0
LEAD-010118,2024-03-28,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010119,2024-03-28,CMP-0084,Email Marketing,North America,Referral,Won,23199.63,1.0
LEAD-010120,2024-03-28,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010121,2024-03-28,CMP-0084,Email Marketing,North America,Referral,Proposal,15331.28,
LEAD-010122,2024-03-28,CMP-0084,Email Marketing,North America,Paid,Won,25271.5,83.0
LEAD-010123,2024-03-29,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010124,2024-03-29,CMP-0084,Email Marketing,North America,Direct,Won,10475.26,20.0
LEAD-010125,2024-03-29,CMP-0084,Email Marketing,North America,Referral,Lost,0.0,
LEAD-010126,2024-03-29,CMP-0084,Email Marketing,North America,Paid,Proposal,8717.19,
LEAD-010127,2024-03-29,CMP-0084,Email Marketing,North America,Paid,Won,11482.29,50.0
LEAD-010128,2024-03-30,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010129,2024-03-30,CMP-0084,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-010130,2024-03-30,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010131,2024-03-30,CMP-0084,Email Marketing,North America,Direct,Proposal,19070.5,
LEAD-010132,2024-03-30,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010133,2024-03-31,CMP-0084,Email Marketing,North America,Referral,New,0.0,
LEAD-010134,2024-03-31,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010135,2024-03-31,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010136,2024-03-31,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010137,2024-03-31,CMP-0084,Email Marketing,North America,Paid,Lost,0.0,
LEAD-010138,2024-04-01,CMP-0084,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-010139,2024-04-01,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010140,2024-04-01,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010141,2024-04-01,CMP-0084,Email Marketing,North America,Referral,New,0.0,
LEAD-010142,2024-04-01,CMP-0084,Email Marketing,North America,Organic,Won,21574.19,64.0
LEAD-010143,2024-04-02,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010144,2024-04-02,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010145,2024-04-02,CMP-0084,Email Marketing,North America,Organic,Proposal,27915.65,
LEAD-010146,2024-04-02,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010147,2024-04-02,CMP-0084,Email Marketing,North America,Paid,Proposal,19926.25,
LEAD-010148,2024-04-03,CMP-0084,Email Marketing,North America,Organic,Won,24068.06,72.0
LEAD-010149,2024-04-03,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010150,2024-04-03,CMP-0084,Email Marketing,North America,Paid,Lost,0.0,
LEAD-010151,2024-04-03,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010152,2024-04-03,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010153,2024-04-04,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010154,2024-04-04,CMP-0084,Email Marketing,North America,Paid,Won,24345.71,24.0
LEAD-010155,2024-04-04,CMP-0084,Email Marketing,North America,Paid,Won,18145.95,7.0
LEAD-010156,2024-04-04,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010157,2024-04-04,CMP-0084,Email Marketing,North America,Referral,Won,13533.14,23.0
LEAD-010158,2024-04-05,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010159,2024-04-05,CMP-0084,Email Marketing,North America,Paid,Proposal,15452.01,
LEAD-010160,2024-04-05,CMP-0084,Email Marketing,North America,Paid,Proposal,13117.28,
LEAD-010161,2024-04-05,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010162,2024-04-05,CMP-0084,Email Marketing,North America,Paid,Won,24780.28,57.0
LEAD-010163,2024-04-06,CMP-0084,Email Marketing,North America,Paid,Lost,0.0,
LEAD-010164,2024-04-06,CMP-0084,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-010165,2024-04-06,CMP-0084,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-010166,2024-04-06,CMP-0084,Email Marketing,North America,Paid,Lost,0.0,
LEAD-010167,2024-04-06,CMP-0084,Email Marketing,North America,Organic,Proposal,33857.92,
LEAD-010168,2024-04-07,CMP-0084,Email Marketing,North America,Paid,Won,17158.16,7.0
LEAD-010169,2024-04-07,CMP-0084,Email Marketing,North America,Paid,Won,11502.32,50.0
LEAD-010170,2024-04-07,CMP-0084,Email Marketing,North America,Paid,Proposal,31694.38,
LEAD-010171,2024-04-07,CMP-0084,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-010172,2024-04-07,CMP-0084,Email Marketing,North America,Organic,Won,34564.95,78.0
LEAD-010173,2024-04-08,CMP-0084,Email Marketing,North America,Paid,Won,9832.74,70.0
LEAD-010174,2024-04-08,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010175,2024-04-08,CMP-0084,Email Marketing,North America,Organic,Proposal,29284.42,
LEAD-010176,2024-04-08,CMP-0084,Email Marketing,North America,Direct,Lost,0.0,
LEAD-010177,2024-04-08,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010178,2024-04-09,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010179,2024-04-09,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010180,2024-04-09,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010181,2024-04-09,CMP-0084,Email Marketing,North America,Referral,Proposal,20402.73,
LEAD-010182,2024-04-09,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010183,2024-04-10,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010184,2024-04-10,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010185,2024-04-10,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010186,2024-04-10,CMP-0084,Email Marketing,North America,Paid,Lost,0.0,
LEAD-010187,2024-04-10,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010188,2024-04-11,CMP-0084,Email Marketing,North America,Referral,New,0.0,
LEAD-010189,2024-04-11,CMP-0084,Email Marketing,North America,Paid,Won,12580.64,83.0
LEAD-010190,2024-04-11,CMP-0084,Email Marketing,North America,Organic,Won,24810.67,25.0
LEAD-010191,2024-04-11,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010192,2024-04-11,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010193,2024-04-12,CMP-0084,Email Marketing,North America,Referral,Proposal,10426.16,
LEAD-010194,2024-04-12,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010195,2024-04-12,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010196,2024-04-12,CMP-0084,Email Marketing,North America,Organic,Won,35699.64,77.0
LEAD-010197,2024-04-12,CMP-0084,Email Marketing,North America,Organic,Proposal,12802.64,
LEAD-010198,2024-04-13,CMP-0084,Email Marketing,North America,Referral,Lost,0.0,
LEAD-010199,2024-04-13,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010200,2024-04-13,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010201,2024-04-13,CMP-0084,Email Marketing,North America,Direct,Proposal,13247.91,
LEAD-010202,2024-04-13,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010203,2024-04-14,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010204,2024-04-14,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010205,2024-04-14,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010206,2024-04-14,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010207,2024-04-14,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010208,2024-04-15,CMP-0084,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-010209,2024-04-15,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010210,2024-04-15,CMP-0084,Email Marketing,North America,Paid,Proposal,10909.71,
LEAD-010211,2024-04-15,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010212,2024-04-15,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010213,2024-04-16,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010214,2024-04-16,CMP-0084,Email Marketing,North America,Paid,Proposal,14207.15,
LEAD-010215,2024-04-16,CMP-0084,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-010216,2024-04-16,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010217,2024-04-16,CMP-0084,Email Marketing,North America,Paid,Proposal,34481.52,
LEAD-010218,2024-04-17,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010219,2024-04-17,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010220,2024-04-17,CMP-0084,Email Marketing,North America,Referral,Proposal,21318.19,
LEAD-010221,2024-04-17,CMP-0084,Email Marketing,North America,Organic,Proposal,8615.47,
LEAD-010222,2024-04-17,CMP-0084,Email Marketing,North America,Paid,Proposal,29792.89,
LEAD-010223,2024-04-18,CMP-0084,Email Marketing,North America,Referral,Proposal,22711.92,
LEAD-010224,2024-04-18,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010225,2024-04-18,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010226,2024-04-18,CMP-0084,Email Marketing,North America,Direct,Won,21045.78,30.0
LEAD-010227,2024-04-18,CMP-0084,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-010228,2024-04-19,CMP-0084,Email Marketing,North America,Paid,Proposal,31058.22,
LEAD-010229,2024-04-19,CMP-0084,Email Marketing,North America,Organic,Lost,0.0,
LEAD-010230,2024-04-19,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010231,2024-04-19,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010232,2024-04-19,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010233,2024-04-20,CMP-0084,Email Marketing,North America,Paid,Lost,0.0,
LEAD-010234,2024-04-20,CMP-0084,Email Marketing,North America,Paid,Proposal,26850.88,
LEAD-010235,2024-04-20,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010236,2024-04-20,CMP-0084,Email Marketing,North America,Referral,Won,32173.45,27.0
LEAD-010237,2024-04-20,CMP-0084,Email Marketing,North America,Organic,Won,35453.13,90.0
LEAD-010238,2024-04-21,CMP-0084,Email Marketing,North America,Paid,Won,24047.73,70.0
LEAD-010239,2024-04-21,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010240,2024-04-21,CMP-0084,Email Marketing,North America,Paid,Proposal,35661.75,
LEAD-010241,2024-04-21,CMP-0084,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-010242,2024-04-21,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010243,2024-04-22,CMP-0084,Email Marketing,North America,Paid,Won,9408.11,83.0
LEAD-010244,2024-04-22,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010245,2024-04-22,CMP-0084,Email Marketing,North America,Organic,Won,22090.13,41.0
LEAD-010246,2024-04-22,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010247,2024-04-22,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010248,2024-04-23,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010249,2024-04-23,CMP-0084,Email Marketing,North America,Paid,Won,12825.78,15.0
LEAD-010250,2024-04-23,CMP-0084,Email Marketing,North America,Direct,Proposal,21245.56,
LEAD-010251,2024-04-23,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010252,2024-04-23,CMP-0084,Email Marketing,North America,Organic,Proposal,19455.2,
LEAD-010253,2024-04-24,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010254,2024-04-24,CMP-0084,Email Marketing,North America,Organic,Proposal,13628.94,
LEAD-010255,2024-04-24,CMP-0084,Email Marketing,North America,Paid,Won,34796.14,35.0
LEAD-010256,2024-04-24,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010257,2024-04-24,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010258,2024-04-25,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010259,2024-04-25,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010260,2024-04-25,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010261,2024-04-25,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010262,2024-04-25,CMP-0084,Email Marketing,North America,Direct,Proposal,34881.44,
LEAD-010263,2024-04-26,CMP-0084,Email Marketing,North America,Referral,Lost,0.0,
LEAD-010264,2024-04-26,CMP-0084,Email Marketing,North America,Direct,Won,35349.14,71.0
LEAD-010265,2024-04-26,CMP-0084,Email Marketing,North America,Referral,Lost,0.0,
LEAD-010266,2024-04-26,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010267,2024-04-26,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010268,2024-04-27,CMP-0084,Email Marketing,North America,Referral,New,0.0,
LEAD-010269,2024-04-27,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010270,2024-04-27,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010271,2024-04-27,CMP-0084,Email Marketing,North America,Direct,Proposal,13997.35,
LEAD-010272,2024-04-27,CMP-0084,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-010273,2024-04-28,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010274,2024-04-28,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010275,2024-04-28,CMP-0084,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-010276,2024-04-28,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010277,2024-04-28,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010278,2024-04-29,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010279,2024-04-29,CMP-0084,Email Marketing,North America,Referral,New,0.0,
LEAD-010280,2024-04-29,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010281,2024-04-29,CMP-0084,Email Marketing,North America,Paid,Proposal,14760.33,
LEAD-010282,2024-04-29,CMP-0084,Email Marketing,North America,Organic,Won,26861.06,66.0
LEAD-010283,2024-04-30,CMP-0084,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-010284,2024-04-30,CMP-0084,Email Marketing,North America,Paid,Proposal,23543.81,
LEAD-010285,2024-04-30,CMP-0084,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-010286,2024-04-30,CMP-0084,Email Marketing,North America,Referral,Proposal,36803.42,
LEAD-010287,2024-04-30,CMP-0084,Email Marketing,North America,Referral,New,0.0,
LEAD-010288,2024-05-01,CMP-0084,Email Marketing,North America,Direct,Lost,0.0,
LEAD-010289,2024-05-01,CMP-0084,Email Marketing,North America,Direct,Proposal,34307.21,
LEAD-010290,2024-05-01,CMP-0084,Email Marketing,North America,Organic,Won,12237.98,5.0
LEAD-010291,2024-05-01,CMP-0084,Email Marketing,North America,Paid,Proposal,25400.75,
LEAD-010292,2024-05-01,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010293,2024-05-02,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010294,2024-05-02,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010295,2024-05-02,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010296,2024-05-02,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010297,2024-05-02,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010298,2024-05-03,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010299,2024-05-03,CMP-0084,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-010300,2024-05-03,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010301,2024-05-03,CMP-0084,Email Marketing,North America,Paid,Won,24028.7,81.0
LEAD-010302,2024-05-03,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010303,2024-05-04,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010304,2024-05-04,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010305,2024-05-04,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010306,2024-05-04,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010307,2024-05-04,CMP-0084,Email Marketing,North America,Direct,Won,25518.55,81.0
LEAD-010308,2024-05-05,CMP-0084,Email Marketing,North America,Paid,Won,33280.15,7.0
LEAD-010309,2024-05-05,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010310,2024-05-05,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010311,2024-05-05,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010312,2024-05-05,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010313,2024-05-06,CMP-0084,Email Marketing,North America,Paid,Won,33489.2,36.0
LEAD-010314,2024-05-06,CMP-0084,Email Marketing,North America,Organic,Won,19368.2,50.0
LEAD-010315,2024-05-06,CMP-0084,Email Marketing,North America,Direct,Qualified,0.0,
LEAD-010316,2024-05-06,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010317,2024-05-06,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010318,2024-05-07,CMP-0084,Email Marketing,North America,Paid,Proposal,10658.64,
LEAD-010319,2024-05-07,CMP-0084,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-010320,2024-05-07,CMP-0084,Email Marketing,North America,Referral,Lost,0.0,
LEAD-010321,2024-05-07,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010322,2024-05-07,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010323,2024-05-08,CMP-0084,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-010324,2024-05-08,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010325,2024-05-08,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010326,2024-05-08,CMP-0084,Email Marketing,North America,Referral,Lost,0.0,
LEAD-010327,2024-05-08,CMP-0084,Email Marketing,North America,Organic,Qualified,0.0,
LEAD-010328,2024-05-09,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010329,2024-05-09,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010330,2024-05-09,CMP-0084,Email Marketing,North America,Referral,Contacted,0.0,
LEAD-010331,2024-05-09,CMP-0084,Email Marketing,North America,Referral,New,0.0,
LEAD-010332,2024-05-09,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010333,2024-05-10,CMP-0084,Email Marketing,North America,Paid,Won,11803.34,32.0
LEAD-010334,2024-05-10,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010335,2024-05-10,CMP-0084,Email Marketing,North America,Paid,Won,22778.03,83.0
LEAD-010336,2024-05-10,CMP-0084,Email Marketing,North America,Paid,Won,28198.34,11.0
LEAD-010337,2024-05-10,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010338,2024-05-11,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010339,2024-05-11,CMP-0084,Email Marketing,North America,Referral,Proposal,10862.39,
LEAD-010340,2024-05-11,CMP-0084,Email Marketing,North America,Paid,Won,35110.56,35.0
LEAD-010341,2024-05-11,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010342,2024-05-11,CMP-0084,Email Marketing,North America,Paid,Won,7961.43,53.0
LEAD-010343,2024-05-12,CMP-0084,Email Marketing,North America,Paid,Proposal,8048.9,
LEAD-010344,2024-05-12,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010345,2024-05-12,CMP-0084,Email Marketing,North America,Paid,Won,22342.72,62.0
LEAD-010346,2024-05-12,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010347,2024-05-12,CMP-0084,Email Marketing,North America,Direct,Proposal,14444.25,
LEAD-010348,2024-05-13,CMP-0084,Email Marketing,North America,Organic,Proposal,17545.69,
LEAD-010349,2024-05-13,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010350,2024-05-13,CMP-0084,Email Marketing,North America,Paid,Contacted,0.0,
LEAD-010351,2024-05-13,CMP-0084,Email Marketing,North America,Paid,Won,12658.12,32.0
LEAD-010352,2024-05-13,CMP-0084,Email Marketing,North America,Referral,Proposal,35723.21,
LEAD-010353,2024-05-14,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010354,2024-05-14,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010355,2024-05-14,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010356,2024-05-14,CMP-0084,Email Marketing,North America,Referral,Qualified,0.0,
LEAD-010357,2024-05-14,CMP-0084,Email Marketing,North America,Direct,Proposal,33670.95,
LEAD-010358,2024-05-15,CMP-0084,Email Marketing,North America,Organic,Won,13499.54,44.0
LEAD-010359,2024-05-15,CMP-0084,Email Marketing,North America,Organic,Contacted,0.0,
LEAD-010360,2024-05-15,CMP-0084,Email Marketing,North America,Organic,New,0.0,
LEAD-010361,2024-05-15,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010362,2024-05-15,CMP-0084,Email Marketing,North America,Paid,Qualified,0.0,
LEAD-010363,2024-05-16,CMP-0084,Email Marketing,North America,Paid,Won,20335.91,50.0
LEAD-010364,2024-05-16,CMP-0084,Email Marketing,North America,Direct,Contacted,0.0,
LEAD-010365,2024-05-16,CMP-0084,Email Marketing,North America,Referral,Lost,0.0,
LEAD-010366,2024-05-16,CMP-0084,Email Marketing,North America,Paid,Won,13537.34,20.0
LEAD-010367,2024-05-16,CMP-0084,Email Marketing,North America,Paid,New,0.0,
LEAD-010368,2024-05-17,CMP-0084,Email Marketing,North America,Referral,Proposal,19693.39,
LEAD-010369,2024-05-17,CMP-0084,Email Marketing,North America,Direct,New,0.0,
LEAD-010370,2024-05-17,CMP-0084,Email Marketing,North America,Organic,Won,27292.8,68.0
LEAD-010371,2024-05-17,CMP-0084,Email Marketing,North America,Direct,Qualified,0.0,
