date,campaign_id,impressions,clicks,conversions,spend,revenue,likes,shares,bounce_rate,avg_session_duration_sec,ctr,cpc,cpa,roas,conversion_rate,cost_per_impression,year,month,month_name,quarter,week_number,day_of_week,is_weekend
2024-11-04,CMP-0079,77154,20303,864,252.89,97704.56,0,0,0.3888,47.9,0.263149,0.0125,0.2927,386.352,0.042555,3.2777,2024,11,November,2024Q4,45,Monday,False
2024-11-05,CMP-0079,83142,20490,817,236.84,195361.67,0,0,0.5406,212.2,0.246446,0.0116,0.2899,824.8677,0.039873,2.8486,2024,11,November,2024Q4,45,Tuesday,False
2024-11-06,CMP-0079,60061,15919,682,254.71,163031.95,0,0,0.5956,289.3,0.265047,0.016,0.3735,640.0689,0.042842,4.2409,2024,11,November,2024Q4,45,Wednesday,False
2024-11-07,CMP-0079,105129,38314,2259,350.23,418295.21,0,0,0.7455,296.5,0.364447,0.0091,0.155,1194.3443,0.05896,3.3314,2024,11,November,2024Q4,45,Thursday,False
2024-11-08,CMP-0079,63849,12380,388,186.34,40821.56,0,0,0.508,22.8,0.193895,0.0151,0.4803,219.0703,0.031341,2.9184,2024,11,November,2024Q4,45,Friday,False
2024-11-09,CMP-0079,25084,2997,91,114.83,10026.74,0,0,0.3932,99.0,0.119479,0.0383,1.2619,87.3181,0.030364,4.5778,2024,11,November,2024Q4,45,Saturday,True
2024-11-10,CMP-0079,43878,5737,190,125.65,25830.09,0,0,0.4247,48.9,0.130749,0.0219,0.6613,205.5717,0.033118,2.8636,2024,11,November,2024Q4,45,Sunday,True
2024-11-11,CMP-0079,100946,24585,968,234.05,229042.26,0,0,0.6517,53.8,0.243546,0.0095,0.2418,978.604,0.039374,2.3186,2024,11,November,2024Q4,46,Monday,False
2024-11-12,CMP-0079,32345,5125,131,152.29,29591.23,0,0,0.2811,283.4,0.158448,0.0297,1.1625,194.3084,0.025561,4.7083,2024,11,November,2024Q4,46,Tuesday,False
2024-11-13,CMP-0079,72177,17544,689,233.6,122849.77,0,0,0.3762,23.6,0.243069,0.0133,0.339,525.898,0.039273,3.2365,2024,11,November,2024Q4,46,Wednesday,False
2024-11-14,CMP-0079,82717,26797,1404,311.33,142887.62,0,0,0.3157,52.2,0.32396,0.0116,0.2217,458.9587,0.052394,3.7638,2024,11,November,2024Q4,46,Thursday,False
2024-11-15,CMP-0079,85868,21409,863,239.6,98305.74,0,0,0.3566,140.4,0.249325,0.0112,0.2776,410.2911,0.04031,2.7903,2024,11,November,2024Q4,46,Friday,False
2024-11-16,CMP-0079,51530,7471,275,139.33,56517.1,0,0,0.6077,273.9,0.144984,0.0186,0.5067,405.6348,0.036809,2.7039,2024,11,November,2024Q4,46,Saturday,True
2024-11-17,CMP-0079,25103,3387,116,129.69,15601.32,0,0,0.3921,145.1,0.134924,0.0383,1.118,120.297,0.034249,5.1663,2024,11,November,2024Q4,46,Sunday,True
2024-11-18,CMP-0079,117313,33491,1546,274.35,209183.95,0,0,0.6499,45.0,0.285484,0.0082,0.1775,762.4711,0.046162,2.3386,2024,11,November,2024Q4,47,Monday,False
2024-11-19,CMP-0079,69010,13942,455,194.15,44475.0,0,0,0.4958,256.5,0.202029,0.0139,0.4267,229.0755,0.032635,2.8134,2024,11,November,2024Q4,47,Tuesday,False
2024-11-20,CMP-0079,106913,35427,1899,318.44,280840.46,0,0,0.2737,127.6,0.331363,0.009,0.1677,881.9258,0.053603,2.9785,2024,11,November,2024Q4,47,Wednesday,False
2024-11-21,CMP-0079,63373,21266,1154,322.48,214011.38,0,0,0.5613,160.5,0.335569,0.0152,0.2794,663.6423,0.054265,5.0886,2024,11,November,2024Q4,47,Thursday,False
2024-11-22,CMP-0079,78968,20091,827,244.5,105696.9,0,0,0.4131,252.5,0.25442,0.0122,0.2956,432.2982,0.041163,3.0962,2024,11,November,2024Q4,47,Friday,False
2024-11-23,CMP-0079,29115,4473,174,147.65,39570.49,0,0,0.6773,209.0,0.153632,0.033,0.8486,268.002,0.0389,5.0713,2024,11,November,2024Q4,47,Saturday,True
2024-11-24,CMP-0079,40175,7462,352,178.5,29959.34,0,0,0.7074,164.1,0.185737,0.0239,0.5071,167.8394,0.047172,4.4431,2024,11,November,2024Q4,47,Sunday,True
2024-11-25,CMP-0079,93753,27656,1319,283.48,181893.31,0,0,0.7127,252.7,0.294988,0.0103,0.2149,641.6442,0.047693,3.0237,2024,11,November,2024Q4,48,Monday,False
2024-11-26,CMP-0079,68652,13935,457,195.07,59510.72,0,0,0.5529,231.9,0.20298,0.014,0.4268,305.0737,0.032795,2.8414,2024,11,November,2024Q4,48,Tuesday,False
2024-11-27,CMP-0079,46805,10133,354,208.07,53195.68,0,0,0.5963,166.8,0.216494,0.0205,0.5878,255.6624,0.034935,4.4455,2024,11,November,2024Q4,48,Wednesday,False
2024-11-28,CMP-0079,43982,7828,225,171.05,49278.85,0,0,0.2722,37.6,0.177982,0.0219,0.7602,288.0962,0.028743,3.8891,2024,11,November,2024Q4,48,Thursday,False
2024-11-29,CMP-0079,59848,15668,663,251.58,120276.24,0,0,0.5202,262.1,0.261797,0.0161,0.3795,478.0835,0.042316,4.2036,2024,11,November,2024Q4,48,Friday,False
2024-11-30,CMP-0079,51576,9001,399,167.72,80869.52,0,0,0.3338,227.6,0.174519,0.0186,0.4204,482.1698,0.044328,3.2519,2024,11,November,2024Q4,48,Saturday,True
2024-12-01,CMP-0079,50566,5684,172,108.04,16759.22,0,0,0.4408,139.4,0.112408,0.019,0.6281,155.1205,0.03026,2.1366,2024,12,December,2024Q4,48,Sunday,True
2024-12-02,CMP-0079,58200,12802,484,211.38,97659.9,0,0,0.6245,170.4,0.219966,0.0165,0.4367,462.0111,0.037807,3.632,2024,12,December,2024Q4,49,Monday,False
2024-12-03,CMP-0079,38563,6817,207,169.89,47621.05,0,0,0.6389,68.1,0.176776,0.0249,0.8207,280.3052,0.030365,4.4055,2024,12,December,2024Q4,49,Tuesday,False
2024-12-04,CMP-0079,43759,8686,296,190.75,42416.3,0,0,0.2645,84.3,0.198496,0.022,0.6444,222.3659,0.034078,4.3591,2024,12,December,2024Q4,49,Wednesday,False
2024-12-05,CMP-0079,48266,12967,599,258.19,143106.76,0,0,0.5305,251.9,0.268657,0.0199,0.431,554.2692,0.046194,5.3493,2024,12,December,2024Q4,49,Thursday,False
2024-12-06,CMP-0079,63488,13110,465,198.44,34595.46,0,0,0.4533,204.8,0.206496,0.0151,0.4268,174.3371,0.035469,3.1256,2024,12,December,2024Q4,49,Friday,False
2024-12-07,CMP-0079,35490,5136,200,139.09,19987.11,0,0,0.4235,263.0,0.144717,0.0271,0.6954,143.6991,0.038941,3.9191,2024,12,December,2024Q4,49,Saturday,True
2024-12-08,CMP-0079,41761,4338,121,99.83,28080.76,0,0,0.4902,112.5,0.103877,0.023,0.825,281.2858,0.027893,2.3905,2024,12,December,2024Q4,49,Sunday,True
2024-12-09,CMP-0079,76266,19146,826,241.25,78237.07,0,0,0.6794,257.6,0.251042,0.0126,0.2921,324.2987,0.043142,3.1633,2024,12,December,2024Q4,50,Monday,False
2024-12-10,CMP-0079,74831,17948,740,230.5,130222.98,0,0,0.278,109.2,0.239847,0.0128,0.3115,564.9587,0.04123,3.0803,2024,12,December,2024Q4,50,Tuesday,False
2023-12-27,CMP-0080,8142,267,8,524.58,786.36,73,6,0.7208,236.1,0.032793,1.9647,65.5725,1.499,0.029963,64.4289,2023,12,December,2023Q4,52,Wednesday,False
2023-12-28,CMP-0080,8009,296,10,590.9,1381.34,102,7,0.4222,278.5,0.036958,1.9963,59.09,2.3377,0.033784,73.7795,2023,12,December,2023Q4,52,Thursday,False
2023-12-29,CMP-0080,11015,439,15,636.26,2661.04,85,6,0.3773,232.5,0.039855,1.4493,42.4173,4.1823,0.034169,57.7631,2023,12,December,2023Q4,52,Friday,False
2023-12-30,CMP-0080,8488,174,5,327.11,473.39,35,6,0.5106,222.0,0.0205,1.8799,65.422,1.4472,0.028736,38.5379,2023,12,December,2023Q4,52,Saturday,True
2023-12-31,CMP-0080,5915,102,2,275.42,158.54,27,3,0.7078,145.6,0.017244,2.7002,137.71,0.5756,0.019608,46.563,2023,12,December,2023Q4,52,Sunday,True
2024-01-01,CMP-0080,9533,499,25,835.88,1558.93,112,21,0.5187,287.0,0.052344,1.6751,33.4352,1.865,0.0501,87.6828,2024,1,January,2024Q1,1,Monday,False
2024-01-02,CMP-0080,9191,309,10,536.33,1306.89,90,16,0.4499,198.8,0.03362,1.7357,53.633,2.4367,0.032362,58.3538,2024,1,January,2024Q1,1,Tuesday,False
2024-01-03,CMP-0080,8956,338,12,602.23,1238.57,113,20,0.4401,17.9,0.03774,1.7817,50.1858,2.0566,0.035503,67.2432,2024,1,January,2024Q1,1,Wednesday,False
2024-01-04,CMP-0080,20617,954,43,738.27,3749.24,287,52,0.6231,137.9,0.046272,0.7739,17.1691,5.0784,0.045073,35.8088,2024,1,January,2024Q1,1,Thursday,False
2024-01-05,CMP-0080,25180,1653,107,1047.56,8242.23,518,74,0.2853,211.6,0.065647,0.6337,9.7903,7.868,0.064731,41.6029,2024,1,January,2024Q1,1,Friday,False
2024-01-06,CMP-0080,4630,85,2,293.53,266.65,17,2,0.5947,23.3,0.018359,3.4533,146.765,0.9084,0.023529,63.3974,2024,1,January,2024Q1,1,Saturday,True
2024-01-07,CMP-0080,9578,255,10,425.96,1078.12,37,5,0.3809,104.1,0.026624,1.6704,42.596,2.531,0.039216,44.4728,2024,1,January,2024Q1,1,Sunday,True
2024-01-08,CMP-0080,13559,448,14,527.21,2016.59,82,6,0.3873,154.1,0.033041,1.1768,37.6579,3.825,0.03125,38.8827,2024,1,January,2024Q1,2,Monday,False
2024-01-09,CMP-0080,6105,209,7,547.94,886.27,41,2,0.3144,219.7,0.034234,2.6217,78.2771,1.6175,0.033493,89.7527,2024,1,January,2024Q1,2,Tuesday,False
2024-09-09,CMP-0081,43712,9054,303,182.6,55636.3,0,0,0.2645,48.4,0.207128,0.0202,0.6026,304.6895,0.033466,4.1773,2024,9,September,2024Q3,37,Monday,False
2024-09-10,CMP-0081,63348,11878,360,165.3,42983.65,0,0,0.6296,56.0,0.187504,0.0139,0.4592,260.0342,0.030308,2.6094,2024,9,September,2024Q3,37,Tuesday,False
2024-09-11,CMP-0081,50552,12132,471,211.57,46256.51,0,0,0.2767,269.0,0.239991,0.0174,0.4492,218.6345,0.038823,4.1852,2024,9,September,2024Q3,37,Wednesday,False
2024-09-12,CMP-0081,50088,8546,235,150.42,44590.11,0,0,0.5868,284.8,0.17062,0.0176,0.6401,296.4374,0.027498,3.0031,2024,9,September,2024Q3,37,Thursday,False
2024-09-13,CMP-0081,71083,20459,952,253.72,74856.24,0,0,0.6689,71.4,0.287818,0.0124,0.2665,295.0348,0.046532,3.5693,2024,9,September,2024Q3,37,Friday,False
2024-09-14,CMP-0081,39954,6220,246,137.25,12427.32,0,0,0.4749,62.2,0.155679,0.0221,0.5579,90.5451,0.03955,3.4352,2024,9,September,2024Q3,37,Saturday,True
2024-09-15,CMP-0081,58366,9747,413,147.22,23788.83,0,0,0.4405,188.3,0.166998,0.0151,0.3565,161.5869,0.042372,2.5224,2024,9,September,2024Q3,37,Sunday,True
2024-09-16,CMP-0081,70693,15512,550,193.44,54974.12,0,0,0.5407,270.9,0.219428,0.0125,0.3517,284.1921,0.035456,2.7363,2024,9,September,2024Q3,38,Monday,False
2024-09-17,CMP-0081,54659,12256,444,197.66,52385.71,0,0,0.5558,120.7,0.224227,0.0161,0.4452,265.0294,0.036227,3.6162,2024,9,September,2024Q3,38,Tuesday,False
2024-09-18,CMP-0081,63327,16206,671,225.6,117070.78,0,0,0.5743,211.2,0.25591,0.0139,0.3362,518.9308,0.041404,3.5625,2024,9,September,2024Q3,38,Wednesday,False
2024-09-19,CMP-0081,46836,8695,261,163.66,33342.27,0,0,0.4716,100.6,0.185648,0.0188,0.627,203.7289,0.030017,3.4943,2024,9,September,2024Q3,38,Thursday,False
2024-09-20,CMP-0081,55404,12447,452,198.05,78800.8,0,0,0.6988,174.4,0.224659,0.0159,0.4382,397.8834,0.036314,3.5747,2024,9,September,2024Q3,38,Friday,False
2024-09-21,CMP-0081,39914,5089,164,112.41,29805.94,0,0,0.3155,258.2,0.127499,0.0221,0.6854,265.1538,0.032226,2.8163,2024,9,September,2024Q3,38,Saturday,True
2024-09-22,CMP-0081,48437,6130,197,111.57,13383.44,0,0,0.7212,269.9,0.126556,0.0182,0.5663,119.9555,0.032137,2.3034,2024,9,September,2024Q3,38,Sunday,True
2024-09-23,CMP-0081,49126,6871,155,123.31,21614.19,0,0,0.6374,36.2,0.139865,0.0179,0.7955,175.2834,0.022559,2.5101,2024,9,September,2024Q3,39,Monday,False
2024-09-24,CMP-0081,98064,30088,1493,270.47,91401.46,0,0,0.5646,67.7,0.30682,0.009,0.1812,337.9357,0.049621,2.7581,2024,9,September,2024Q3,39,Tuesday,False
2024-09-25,CMP-0081,48006,10022,338,184.04,59773.29,0,0,0.6053,106.1,0.208766,0.0184,0.5445,324.7842,0.033726,3.8337,2024,9,September,2024Q3,39,Wednesday,False
2024-09-26,CMP-0081,50339,15016,724,262.96,55489.24,0,0,0.5824,150.0,0.298298,0.0175,0.3632,211.0178,0.048215,5.2238,2024,9,September,2024Q3,39,Thursday,False
2024-09-27,CMP-0081,74025,21743,1033,258.93,140768.94,0,0,0.3512,161.2,0.293725,0.0119,0.2507,543.6564,0.04751,3.4979,2024,9,September,2024Q3,39,Friday,False
2024-09-28,CMP-0081,40202,4598,133,100.84,8999.21,0,0,0.3443,222.7,0.114372,0.0219,0.7582,89.2425,0.028926,2.5083,2024,9,September,2024Q3,39,Saturday,True
2024-09-29,CMP-0081,39524,4761,145,106.2,11887.25,0,0,0.2958,63.0,0.120458,0.0223,0.7324,111.9327,0.030456,2.687,2024,9,September,2024Q3,39,Sunday,True
2024-09-30,CMP-0081,148942,54502,3226,322.57,556880.51,0,0,0.6184,64.3,0.365928,0.0059,0.1,1726.3866,0.05919,2.1657,2024,9,September,2024Q3,40,Monday,False
2024-10-01,CMP-0081,65309,21339,1102,288.03,173717.93,0,0,0.572,241.4,0.326739,0.0135,0.2614,603.1244,0.051643,4.4103,2024,10,October,2024Q4,40,Tuesday,False
2024-10-02,CMP-0081,37361,8984,341,211.98,28370.63,0,0,0.6083,249.5,0.240465,0.0236,0.6216,133.8364,0.037956,5.6738,2024,10,October,2024Q4,40,Wednesday,False
2024-10-03,CMP-0081,95406,24276,976,224.31,96664.88,0,0,0.3324,151.3,0.254449,0.0092,0.2298,430.9432,0.040204,2.3511,2024,10,October,2024Q4,40,Thursday,False
2024-10-04,CMP-0081,48431,10241,342,186.41,43935.4,0,0,0.3912,247.9,0.211455,0.0182,0.5451,235.6923,0.033395,3.849,2024,10,October,2024Q4,40,Friday,False
2024-10-05,CMP-0081,50471,8444,350,147.49,29237.42,0,0,0.7054,82.5,0.167304,0.0175,0.4214,198.2332,0.04145,2.9223,2024,10,October,2024Q4,40,Saturday,True
2024-10-06,CMP-0081,24836,3276,107,116.28,9694.67,0,0,0.5268,184.4,0.131905,0.0355,1.0867,83.3735,0.032662,4.6819,2024,10,October,2024Q4,40,Sunday,True
2024-10-07,CMP-0081,55779,8011,181,126.62,28760.23,0,0,0.4013,289.5,0.14362,0.0158,0.6996,227.1381,0.022594,2.27,2024,10,October,2024Q4,41,Monday,False
2024-10-08,CMP-0081,70140,12487,351,156.94,29776.39,0,0,0.4334,34.6,0.17803,0.0126,0.4471,189.731,0.028109,2.2375,2024,10,October,2024Q4,41,Tuesday,False
2024-10-09,CMP-0081,49429,12012,461,214.23,72292.65,0,0,0.596,269.4,0.243015,0.0178,0.4647,337.4534,0.038378,4.3341,2024,10,October,2024Q4,41,Wednesday,False
2024-10-10,CMP-0081,48056,8998,266,165.07,28403.89,0,0,0.3696,248.5,0.18724,0.0183,0.6206,172.0718,0.029562,3.435,2024,10,October,2024Q4,41,Thursday,False
2024-10-11,CMP-0081,42693,10192,384,210.46,24614.73,0,0,0.3327,39.6,0.238728,0.0206,0.5481,116.9568,0.037677,4.9296,2024,10,October,2024Q4,41,Friday,False
2024-10-12,CMP-0081,39130,4730,142,106.58,10869.22,0,0,0.3619,41.3,0.120879,0.0225,0.7506,101.9818,0.030021,2.7237,2024,10,October,2024Q4,41,Saturday,True
2024-10-13,CMP-0081,38675,5024,162,114.51,14743.21,0,0,0.559,286.0,0.129903,0.0228,0.7069,128.7504,0.032245,2.9608,2024,10,October,2024Q4,41,Sunday,True
2024-10-14,CMP-0081,46044,13043,584,249.73,73097.87,0,0,0.2851,123.3,0.283273,0.0191,0.4276,292.7076,0.044775,5.4237,2024,10,October,2024Q4,42,Monday,False
2024-10-15,CMP-0081,64207,16307,654,223.89,106512.83,0,0,0.3085,178.1,0.253975,0.0137,0.3423,475.7373,0.040105,3.487,2024,10,October,2024Q4,42,Tuesday,False
2024-10-16,CMP-0081,76983,18593,709,212.92,121460.56,0,0,0.327,206.1,0.241521,0.0115,0.3003,570.4516,0.038133,2.7658,2024,10,October,2024Q4,42,Wednesday,False
2024-10-17,CMP-0081,56299,16019,720,250.83,74476.15,0,0,0.6583,74.0,0.284534,0.0157,0.3484,296.9188,0.044947,4.4553,2024,10,October,2024Q4,42,Thursday,False
2024-10-18,CMP-0081,69052,18316,767,233.83,53002.49,0,0,0.6905,193.4,0.265249,0.0128,0.3049,226.671,0.041876,3.3863,2024,10,October,2024Q4,42,Friday,False
2024-10-19,CMP-0081,54008,10723,528,175.03,99695.6,0,0,0.6058,213.3,0.198545,0.0163,0.3315,569.5915,0.04924,3.2408,2024,10,October,2024Q4,42,Saturday,True
2024-10-20,CMP-0081,23372,3268,113,123.27,13165.19,0,0,0.5776,211.9,0.139825,0.0377,1.0909,106.7996,0.034578,5.2743,2024,10,October,2024Q4,42,Sunday,True
2024-10-21,CMP-0081,82980,18355,641,195.0,38873.09,0,0,0.5031,232.4,0.221198,0.0106,0.3042,199.3492,0.034922,2.35,2024,10,October,2024Q4,43,Monday,False
2024-10-22,CMP-0081,39822,7129,201,157.82,18743.45,0,0,0.306,220.8,0.179022,0.0221,0.7852,118.7647,0.028195,3.9631,2024,10,October,2024Q4,43,Tuesday,False
2024-10-23,CMP-0081,76351,16891,590,195.03,29952.52,0,0,0.3745,286.5,0.221228,0.0115,0.3306,153.579,0.03493,2.5544,2024,10,October,2024Q4,43,Wednesday,False
2024-10-24,CMP-0081,62262,17974,820,254.49,81936.76,0,0,0.4965,88.0,0.288683,0.0142,0.3104,321.9646,0.045621,4.0874,2024,10,October,2024Q4,43,Thursday,False
2024-10-25,CMP-0081,85238,25990,1252,268.79,196836.2,0,0,0.6632,156.3,0.304911,0.0103,0.2147,732.3048,0.048172,3.1534,2024,10,October,2024Q4,43,Friday,False
2024-10-26,CMP-0081,43410,7969,363,161.83,53625.33,0,0,0.6798,145.9,0.183575,0.0203,0.4458,331.3683,0.045552,3.7279,2024,10,October,2024Q4,43,Saturday,True
2024-10-27,CMP-0081,20372,2011,49,87.04,8091.62,0,0,0.3545,127.4,0.098714,0.0433,1.7763,92.9644,0.024366,4.2725,2024,10,October,2024Q4,43,Sunday,True
2024-10-28,CMP-0081,105542,31074,1446,259.54,205121.64,0,0,0.5019,36.9,0.294423,0.0084,0.1795,790.3277,0.046534,2.4591,2024,10,October,2024Q4,44,Monday,False
2024-10-29,CMP-0081,47862,7323,177,134.89,29916.65,0,0,0.6346,104.9,0.153002,0.0184,0.7621,221.7855,0.02417,2.8183,2024,10,October,2024Q4,44,Tuesday,False
2024-10-30,CMP-0081,106153,30303,1367,251.65,212013.01,0,0,0.7355,286.9,0.285465,0.0083,0.1841,842.4916,0.045111,2.3706,2024,10,October,2024Q4,44,Wednesday,False
2024-10-31,CMP-0081,76140,17070,604,197.64,78036.61,0,0,0.6357,32.2,0.224192,0.0116,0.3272,394.8422,0.035384,2.5957,2024,10,October,2024Q4,44,Thursday,False
2024-11-01,CMP-0081,70489,19455,868,243.3,98332.3,0,0,0.5469,95.1,0.276001,0.0125,0.2803,404.1607,0.044616,3.4516,2024,11,November,2024Q4,44,Friday,False
2024-11-02,CMP-0081,43726,4939,141,99.58,24030.54,0,0,0.4486,187.3,0.112953,0.0202,0.7062,241.3189,0.028548,2.2774,2024,11,November,2024Q4,44,Saturday,True
2024-11-03,CMP-0081,71011,13497,652,167.55,43691.68,0,0,0.3591,146.4,0.190069,0.0124,0.257,260.768,0.048307,2.3595,2024,11,November,2024Q4,44,Sunday,True
2024-11-04,CMP-0081,27526,4709,130,150.82,8177.46,0,0,0.5115,17.5,0.171075,0.032,1.1602,54.22,0.027607,5.4792,2024,11,November,2024Q4,45,Monday,False
2024-11-05,CMP-0081,33577,7039,238,184.81,28109.12,0,0,0.3872,28.8,0.209638,0.0263,0.7765,152.0974,0.033812,5.5041,2024,11,November,2024Q4,45,Tuesday,False
2024-11-06,CMP-0081,50552,9791,306,170.74,25420.86,0,0,0.3577,23.7,0.193682,0.0174,0.558,148.8864,0.031253,3.3775,2024,11,November,2024Q4,45,Wednesday,False
2024-11-07,CMP-0081,54326,8534,216,138.48,20652.72,0,0,0.4955,96.3,0.157089,0.0162,0.6411,149.1386,0.025311,2.5491,2024,11,November,2024Q4,45,Thursday,False
2024-11-08,CMP-0081,81691,20142,803,217.36,117496.77,0,0,0.5615,200.6,0.246563,0.0108,0.2707,540.563,0.039867,2.6608,2024,11,November,2024Q4,45,Friday,False
2024-11-09,CMP-0081,45202,9475,504,184.79,48003.56,0,0,0.6704,155.5,0.209615,0.0195,0.3666,259.7736,0.053193,4.0881,2024,11,November,2024Q4,45,Saturday,True
2024-11-10,CMP-0081,44805,10580,635,208.16,107159.94,0,0,0.5209,212.3,0.236134,0.0197,0.3278,514.796,0.060019,4.6459,2024,11,November,2024Q4,45,Sunday,True
2024-11-11,CMP-0081,81105,20008,798,217.47,100494.83,0,0,0.3872,105.2,0.246693,0.0109,0.2725,462.1089,0.039884,2.6813,2024,11,November,2024Q4,46,Monday,False
2024-11-12,CMP-0081,111284,32945,1578,260.97,122530.35,0,0,0.6971,287.1,0.296044,0.0079,0.1654,469.5189,0.047898,2.3451,2024,11,November,2024Q4,46,Tuesday,False
2024-11-13,CMP-0081,89458,22653,928,223.23,171540.22,0,0,0.5097,62.1,0.253225,0.0099,0.2405,768.4461,0.040966,2.4954,2024,11,November,2024Q4,46,Wednesday,False
2024-11-14,CMP-0081,91927,24465,1053,234.61,114294.82,0,0,0.7044,171.1,0.266135,0.0096,0.2228,487.1694,0.043041,2.5521,2024,11,November,2024Q4,46,Thursday,False
2024-11-15,CMP-0081,62770,14150,516,198.73,53655.77,0,0,0.5675,56.4,0.225426,0.014,0.3851,269.9933,0.036466,3.166,2024,11,November,2024Q4,46,Friday,False
2024-11-16,CMP-0081,34384,5501,223,141.05,11132.53,0,0,0.3677,87.8,0.159987,0.0256,0.6325,78.9261,0.040538,4.1022,2024,11,November,2024Q4,46,Saturday,True
2024-11-17,CMP-0081,42040,7170,310,150.35,28472.3,0,0,0.6498,162.4,0.170552,0.021,0.485,189.3735,0.043236,3.5764,2024,11,November,2024Q4,46,Sunday,True
2024-11-18,CMP-0081,73211,15667,542,188.65,98634.0,0,0,0.4464,155.0,0.213998,0.012,0.3481,522.8412,0.034595,2.5768,2024,11,November,2024Q4,47,Monday,False
2024-11-19,CMP-0081,41928,9989,385,210.02,20404.71,0,0,0.4787,113.4,0.238242,0.021,0.5455,97.156,0.038542,5.0091,2024,11,November,2024Q4,47,Tuesday,False
2024-11-20,CMP-0081,47001,11241,434,210.83,47966.88,0,0,0.3109,117.1,0.239165,0.0188,0.4858,227.5145,0.038609,4.4856,2024,11,November,2024Q4,47,Wednesday,False
2024-11-21,CMP-0081,65026,18337,836,248.59,100808.32,0,0,0.6381,87.1,0.281995,0.0136,0.2974,405.5204,0.045591,3.8229,2024,11,November,2024Q4,47,Thursday,False
2024-11-22,CMP-0081,33075,6297,193,167.84,21252.44,0,0,0.6034,217.7,0.190385,0.0267,0.8696,126.6232,0.03065,5.0745,2024,11,November,2024Q4,47,Friday,False
2024-11-23,CMP-0081,50774,7738,299,134.35,52192.73,0,0,0.5195,48.7,0.152401,0.0174,0.4493,388.4833,0.03864,2.646,2024,11,November,2024Q4,47,Saturday,True
2024-11-24,CMP-0081,49363,10508,568,187.67,101237.02,0,0,0.6887,36.7,0.212872,0.0179,0.3304,539.4417,0.054054,3.8018,2024,11,November,2024Q4,47,Sunday,True
2024-11-25,CMP-0081,85153,25404,1226,262.99,87303.45,0,0,0.2611,109.9,0.298334,0.0104,0.2145,331.9649,0.04826,3.0884,2024,11,November,2024Q4,48,Monday,False
2024-11-26,CMP-0081,73835,22689,1128,270.89,154941.45,0,0,0.4253,88.6,0.307293,0.0119,0.2402,571.9718,0.049716,3.6689,2024,11,November,2024Q4,48,Tuesday,False
2024-11-27,CMP-0081,83407,20283,798,214.37,94850.77,0,0,0.5033,87.8,0.243181,0.0106,0.2686,442.4629,0.039343,2.5702,2024,11,November,2024Q4,48,Wednesday,False
2024-11-28,CMP-0081,95425,24575,1023,227.02,162130.99,0,0,0.3657,143.8,0.257532,0.0092,0.2219,714.1705,0.041628,2.379,2024,11,November,2024Q4,48,Thursday,False
2024-11-29,CMP-0081,117995,34278,1611,256.09,261773.09,0,0,0.6886,207.8,0.290504,0.0075,0.159,1022.1918,0.046998,2.1703,2024,11,November,2024Q4,48,Friday,False
2024-11-30,CMP-0081,63639,12858,660,178.12,60953.26,0,0,0.6738,115.9,0.202046,0.0139,0.2699,342.2033,0.05133,2.7989,2024,11,November,2024Q4,48,Saturday,True
2024-12-01,CMP-0081,25782,2420,61,82.77,6583.04,0,0,0.7462,257.6,0.093864,0.0342,1.3569,79.5341,0.025207,3.2104,2024,12,December,2024Q4,48,Sunday,True
2024-12-02,CMP-0081,33575,5987,183,157.2,33603.84,0,0,0.3188,156.5,0.178317,0.0263,0.859,213.7649,0.030566,4.6821,2024,12,December,2024Q4,49,Monday,False
2024-12-03,CMP-0081,62238,19006,998,269.2,78770.02,0,0,0.6499,149.4,0.305376,0.0142,0.2697,292.6078,0.05251,4.3253,2024,12,December,2024Q4,49,Tuesday,False
2024-12-04,CMP-0081,53872,12315,484,201.51,31660.06,0,0,0.6786,290.3,0.228597,0.0164,0.4163,157.1141,0.039302,3.7405,2024,12,December,2024Q4,49,Wednesday,False
2024-12-05,CMP-0081,59503,12465,449,184.67,77138.59,0,0,0.6489,81.0,0.209485,0.0148,0.4113,417.7105,0.036021,3.1035,2024,12,December,2024Q4,49,Thursday,False
2024-12-06,CMP-0081,47683,8644,269,159.82,42910.81,0,0,0.5405,253.8,0.181281,0.0185,0.5941,268.4946,0.03112,3.3517,2024,12,December,2024Q4,49,Friday,False
2024-12-07,CMP-0081,45804,6270,232,120.68,11730.0,0,0,0.3468,23.4,0.136888,0.0192,0.5202,97.1992,0.037002,2.6347,2024,12,December,2024Q4,49,Saturday,True
2024-12-08,CMP-0081,39639,4392,131,97.68,16929.93,0,0,0.7094,117.8,0.1108,0.0222,0.7456,173.3203,0.029827,2.4642,2024,12,December,2024Q4,49,Sunday,True
2024-12-09,CMP-0081,106681,36613,2161,302.55,124090.52,0,0,0.5966,89.0,0.343201,0.0083,0.14,410.1488,0.059023,2.836,2024,12,December,2024Q4,50,Monday,False
2024-12-10,CMP-0081,97670,23530,975,212.37,153800.71,0,0,0.3875,165.4,0.240913,0.009,0.2178,724.2111,0.041436,2.1744,2024,12,December,2024Q4,50,Tuesday,False
2024-12-11,CMP-0081,55384,13247,545,210.86,47012.49,0,0,0.7306,246.7,0.239185,0.0159,0.3869,222.9559,0.041141,3.8072,2024,12,December,2024Q4,50,Wednesday,False
